model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
random_forest,Random Forest,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,2,EquivDiameter,0.0695214561080339,0.0695214561080339,228.21730174755936,228.21730174755936
random_forest,Random Forest,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,3,Compactness,0.06522420108012945,0.06522420108012945,0.8199864507510066,0.8199864507510066
random_forest,Random Forest,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,4,ConvexArea,0.05623002373745493,0.05623002373745493,41346.0,41346.0
random_forest,Random Forest,unscaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,5,ShapeFactor1,0.05214792448352478,0.05214792448352478,0.0068038522809763,0.0068038522809763
random_forest,Random Forest,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,1,Perimeter,0.06578387116166522,0.06578387116166522,750.347,750.347
random_forest,Random Forest,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,2,EquivDiameter,0.05953984825943027,0.05953984825943027,228.8051362204872,228.8051362204872
random_forest,Random Forest,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,3,Compactness,0.05497612292173615,0.05497612292173615,0.8246165603567075,0.8246165603567075
random_forest,Random Forest,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,4,Solidity,-0.05264258282414062,0.05264258282414062,0.9908665895508,0.9908665895508
random_forest,Random Forest,unscaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,5,ShapeFactor1,0.045532150428721545,0.045532150428721545,0.0067482676162306,0.0067482676162306
random_forest,Random Forest,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,1,roundness,0.07571698759250282,0.07571698759250282,0.9237538258163772,0.9237538258163772
random_forest,Random Forest,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,2,Perimeter,0.06828171539214334,0.06828171539214334,752.6039999999999,752.6039999999999
random_forest,Random Forest,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,3,Area,0.04262446629985851,0.04262446629985851,41637.0,41637.0
random_forest,Random Forest,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,4,EquivDiameter,0.04000224286012781,0.04000224286012781,230.2474211020353,230.2474211020353
random_forest,Random Forest,unscaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,5,ShapeFactor3,0.03789785527992782,0.03789785527992782,0.6613873880839164,0.6613873880839164
random_forest,Random Forest,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,1,Perimeter,0.10883659372833024,0.10883659372833024,772.831,772.831
random_forest,Random Forest,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,2,ShapeFactor1,0.05869466571328813,0.05869466571328813,0.0070431505144589,0.0070431505144589
random_forest,Random Forest,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,3,Compactness,0.048436560253719035,0.048436560253719035,0.7833663698986627,0.7833663698986627
random_forest,Random Forest,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,4,roundness,0.046512493639737335,0.046512493639737335,0.8800090299576121,0.8800090299576121
random_forest,Random Forest,unscaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,5,MinorAxisLength,0.04562500215459687,0.04562500215459687,181.3121835458421,181.3121835458421
random_forest,Random Forest,unscaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,1,ConvexArea,0.08052955683761841,0.08052955683761841,36539.0,36539.0
random_forest,Random Forest,unscaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,2,MajorAxisLength,0.0693914018173138,0.0693914018173138,269.1317270905478,269.1317270905478
random_forest,Random Forest,unscaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,3,MinorAxisLength,0.06165947511702226,0.06165947511702226,171.49658494483035,171.49658494483035
random_forest,Random Forest,unscaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,4,ShapeFactor1,0.06081509934092098,0.06081509934092098,0.0074500132066587,0.0074500132066587
random_forest,Random Forest,unscaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,5,roundness,-0.05809935653741223,0.05809935653741223,0.8786919078361368,0.8786919078361368
random_forest,Random Forest,unscaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,1,ConvexArea,0.09644565001557155,0.09644565001557155,36717.0,36717.0
random_forest,Random Forest,unscaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,2,ShapeFactor1,0.06615543374172872,0.06615543374172872,0.0074901775936004,0.0074901775936004
random_forest,Random Forest,unscaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,3,MinorAxisLength,0.06321822081452473,0.06321822081452473,170.89149754304088,170.89149754304088
random_forest,Random Forest,unscaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,4,MajorAxisLength,0.05617471596111555,0.05617471596111555,272.05823055475423,272.05823055475423
random_forest,Random Forest,unscaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,5,EquivDiameter,0.051967359397577,0.051967359397577,215.050242371104,215.050242371104
random_forest,Random Forest,unscaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,1,MinorAxisLength,0.06033136691743107,0.06033136691743107,175.1444459729213,175.1444459729213
random_forest,Random Forest,unscaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,2,ConvexArea,0.05424278529698761,0.05424278529698761,38345.0,38345.0
random_forest,Random Forest,unscaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,3,Extent,-0.05258981067746122,0.05258981067746122,0.8126019050888184,0.8126019050888184
random_forest,Random Forest,unscaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,4,EquivDiameter,0.05076146395235084,0.05076146395235084,219.60531468052807,219.60531468052807
random_forest,Random Forest,unscaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,5,ShapeFactor1,0.04279898758643741,0.04279898758643741,0.0072964017386732,0.0072964017386732
random_forest,Random Forest,unscaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,6,SIRA,1,roundness,0.07989751609918533,0.07989751609918533,0.8837858283545291,0.8837858283545291
random_forest,Random Forest,unscaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,6,SIRA,2,ShapeFactor3,0.03884459918527767,0.03884459918527767,0.6633104829691828,0.6633104829691828
random_forest,Random Forest,unscaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,6,SIRA,3,ShapeFactor1,0.03661324123788458,0.03661324123788458,0.0070669689983555,0.0070669689983555
random_forest,Random Forest,unscaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,6,SIRA,4,EquivDiameter,0.035796356840673664,0.035796356840673664,221.2170018373271,221.2170018373271
random_forest,Random Forest,unscaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,6,SIRA,5,Compactness,0.033920936024350964,0.033920936024350964,0.8144387533566799,0.8144387533566799
random_forest,Random Forest,unscaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,1,roundness,0.07211262668718714,0.07211262668718714,0.8903413034812356,0.8903413034812356
random_forest,Random Forest,unscaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,2,ShapeFactor3,0.0473103973934162,0.0473103973934162,0.6710150953479026,0.6710150953479026
random_forest,Random Forest,unscaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,3,Compactness,0.03903861235631246,0.03903861235631246,0.819155110676789,0.819155110676789
random_forest,Random Forest,unscaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,4,EquivDiameter,0.03858107931655995,0.03858107931655995,222.12452723198373,222.12452723198373
random_forest,Random Forest,unscaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,5,ShapeFactor1,0.03413512622047649,0.03413512622047649,0.0069975733096595,0.0069975733096595
random_forest,Random Forest,unscaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,3,DERMASON,1,Perimeter,0.1135575313926495,0.1135575313926495,737.8319999999999,737.8319999999999
random_forest,Random Forest,unscaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,3,DERMASON,2,ConvexArea,0.09959081785875845,0.09959081785875845,39855.0,39855.0
random_forest,Random Forest,unscaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,3,DERMASON,3,ShapeFactor1,0.06597491012619112,0.06597491012619112,0.0071611986815947,0.0071611986815947
random_forest,Random Forest,unscaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,3,DERMASON,4,MinorAxisLength,0.06275589257779686,0.06275589257779686,178.47954412418304,178.47954412418304
random_forest,Random Forest,unscaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,3,DERMASON,5,roundness,0.0484688689576591,0.0484688689576591,0.9108837977431166,0.9108837977431166
random_forest,Random Forest,unscaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,1,Perimeter,0.08801801579369233,0.08801801579369233,772.111,772.111
random_forest,Random Forest,unscaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,2,roundness,0.046336634216331406,0.046336634216331406,0.8465966191015571,0.8465966191015571
random_forest,Random Forest,unscaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,3,EquivDiameter,0.03421577175216456,0.03421577175216456,226.13518044567576,226.13518044567576
random_forest,Random Forest,unscaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,4,ConvexArea,0.03321757426300718,0.03321757426300718,40693.0,40693.0
random_forest,Random Forest,unscaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,5,ShapeFactor4,0.03319843990432829,0.03319843990432829,0.9934360728217264,0.9934360728217264
