model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
logistic_regression,Logistic Regression,scaled,13381,1676,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,5,MajorAxisLength,0.5732514844022143,0.5732514844022143,278.12426365528427,-0.4860385497536503
logistic_regression,Logistic Regression,scaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,Perimeter,1.1711616500903426,1.1711616500903426,746.391,-0.5046999081215686
logistic_regression,Logistic Regression,scaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,ConvexArea,0.7819023518453493,0.7819023518453493,40848.0,-0.4324629137341068
logistic_regression,Logistic Regression,scaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,3,Area,0.7550239735339148,0.7550239735339148,40358.0,-0.4312632089231803
logistic_regression,Logistic Regression,scaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,4,MajorAxisLength,0.6841158514152762,0.6841158514152762,268.0759661224964,-0.603263988080015
logistic_regression,Logistic Regression,scaled,13395,1719,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,5,Eccentricity,-0.6205885657879762,0.6205885657879762,0.6963871204596195,-0.5860246490199418
logistic_regression,Logistic Regression,scaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,1,Perimeter,1.1573333939623025,1.1573333939623025,747.915,-0.4975941521388541
logistic_regression,Logistic Regression,scaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,2,ConvexArea,0.7569902813049892,0.7569902813049892,41346.0,-0.4157524443834336
logistic_regression,Logistic Regression,scaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,3,Area,0.7281377520739287,0.7281377520739287,40906.0,-0.4125948680625275
logistic_regression,Logistic Regression,scaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,4,MajorAxisLength,0.5711097542786032,0.5711097542786032,278.3183814056201,-0.4837739334546414
logistic_regression,Logistic Regression,scaled,13448,2291,dermason_predicted_as_sira,mlp,3,DERMASON,6,SIRA,5,EquivDiameter,0.5164703280098087,0.5164703280098087,228.21730174755936,-0.41752073770366
logistic_regression,Logistic Regression,scaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,1,Perimeter,1.1352662555742488,1.1352662555742488,750.347,-0.4862547830115826
logistic_regression,Logistic Regression,scaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,2,ConvexArea,0.7494866456000614,0.7494866456000614,41496.0,-0.4107191704826284
logistic_regression,Logistic Regression,scaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,3,Area,0.7177855755628756,0.7177855755628756,41117.0,-0.4054068755048673
logistic_regression,Logistic Regression,scaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,4,MajorAxisLength,0.5804864067334438,0.5804864067334438,277.4685195765557,-0.4936885906494385
logistic_regression,Logistic Regression,scaled,13457,2148,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,5,EquivDiameter,0.5066652599298207,0.5066652599298207,228.8051362204872,-0.4076030359284872
logistic_regression,Logistic Regression,scaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,1,Perimeter,1.1147870074896122,1.1147870074896122,752.6039999999999,-0.4757313635542425
logistic_regression,Logistic Regression,scaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,2,ConvexArea,0.7234240175849457,0.7234240175849457,42017.0,-0.3932369324671652
logistic_regression,Logistic Regression,scaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,3,Area,0.6922731026446406,0.6922731026446406,41637.0,-0.3876923914765106
logistic_regression,Logistic Regression,scaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,4,ShapeFactor4,-0.5834529148091258,0.5834529148091258,0.9974523007005316,0.5466611869346812
logistic_regression,Logistic Regression,scaled,13499,182,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,5,MajorAxisLength,0.518159605102477,0.518159605102477,283.11756862566284,-0.4277856604517704
logistic_regression,Logistic Regression,scaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,1,Perimeter,0.9312541093912735,0.9312541093912735,772.831,-0.3814215694188314
logistic_regression,Logistic Regression,scaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,2,ConvexArea,0.7099174733160756,0.7099174733160756,42287.0,-0.3841770394457158
logistic_regression,Logistic Regression,scaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,3,Area,0.6830002999878204,0.6830002999878204,41826.0,-0.3812538578585117
logistic_regression,Logistic Regression,scaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,4,ShapeFactor1,-0.6456596431299895,0.6456596431299895,0.0070431505144589,0.4258523187249647
logistic_regression,Logistic Regression,scaled,13514,54,dermason_predicted_as_sira,decision_tree,3,DERMASON,6,SIRA,5,MinorAxisLength,0.6156460252684569,0.6156460252684569,181.3121835458421,-0.4664467896329238
logistic_regression,Logistic Regression,scaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,1,ShapeFactor1,2.78090062349062,2.78090062349062,0.0074500132066587,0.7862785954398569
logistic_regression,Logistic Regression,scaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,2,EquivDiameter,1.7302376498126042,1.7302376498126042,214.4662643717136,-0.6495225920924306
logistic_regression,Logistic Regression,scaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,3,MinorAxisLength,1.6445946379389609,1.6445946379389609,171.49658494483035,-0.6843472411123696
logistic_regression,Logistic Regression,scaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,4,MajorAxisLength,1.6321717260610573,1.6321717260610573,269.1317270905478,-0.590947270562062
logistic_regression,Logistic Regression,scaled,7426,942,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,5,Perimeter,1.291663758228459,1.291663758228459,718.771,-0.6334800788844126
logistic_regression,Logistic Regression,scaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,1,ShapeFactor1,2.891244357286499,2.891244357286499,0.0074901775936004,0.8218589047664845
logistic_regression,Logistic Regression,scaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,2,EquivDiameter,1.707640500096071,1.707640500096071,215.050242371104,-0.6396699551547406
logistic_regression,Logistic Regression,scaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,3,MinorAxisLength,1.673276782882833,1.673276782882833,170.89149754304088,-0.6977798215788179
logistic_regression,Logistic Regression,scaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,4,MajorAxisLength,1.5538029436296625,1.5538029436296625,272.05823055475423,-0.5568060988624974
logistic_regression,Logistic Regression,scaled,7434,693,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,5,Perimeter,1.2861737254255252,1.2861737254255252,719.437,-0.6303748075691316
logistic_regression,Logistic Regression,scaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,1,ShapeFactor1,2.358883403210635,2.358883403210635,0.0072964017386732,0.6501992484558039
logistic_regression,Logistic Regression,scaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,2,EquivDiameter,1.5313810330388518,1.5313810330388518,219.60531468052807,-0.562818646138767
logistic_regression,Logistic Regression,scaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,3,MinorAxisLength,1.4716799839015733,1.4716799839015733,175.1444459729213,-0.6033668957187264
logistic_regression,Logistic Regression,scaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,4,MajorAxisLength,1.4384503889068738,1.4384503889068738,276.365808655726,-0.5065530356581308
logistic_regression,Logistic Regression,scaled,7526,1439,sira_predicted_as_dermason,logistic_regression,6,SIRA,3,DERMASON,5,Perimeter,1.1629777190594073,1.1629777190594073,734.382,-0.5606927057570137
logistic_regression,Logistic Regression,scaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,3,DERMASON,1,ShapeFactor1,1.7285621870939105,1.7285621870939105,0.0070669689983555,0.4469523301844312
logistic_regression,Logistic Regression,scaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,3,DERMASON,2,MajorAxisLength,1.5655663370887334,1.5655663370887334,271.6189534517964,-0.5619307929485292
logistic_regression,Logistic Regression,scaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,3,DERMASON,3,EquivDiameter,1.469016464482468,1.469016464482468,221.2170018373271,-0.5356269224271627
logistic_regression,Logistic Regression,scaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,3,DERMASON,4,MinorAxisLength,1.2038130806443192,1.2038130806443192,180.7954490214904,-0.4779179887648497
logistic_regression,Logistic Regression,scaled,7568,1414,sira_predicted_as_dermason,mlp,6,SIRA,3,DERMASON,5,Perimeter,1.1227999114295324,1.1227999114295324,739.2560000000001,-0.5379673418070456
logistic_regression,Logistic Regression,scaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,1,Perimeter,1.2332254768067432,1.2332254768067432,739.5509999999999,-0.5365918837920196
logistic_regression,Logistic Regression,scaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,2,ConvexArea,0.8655929020743104,0.8655929020743104,39175.0,-0.4886006953077538
logistic_regression,Logistic Regression,scaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,3,Area,0.8338673273408451,0.8338673273408451,38751.0,-0.4860077778338904
logistic_regression,Logistic Regression,scaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,4,ShapeFactor4,-0.7294567536564907,0.7294567536564907,0.998179288540195,0.7132362100175913
logistic_regression,Logistic Regression,scaled,7604,217,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,5,MajorAxisLength,0.6500565503798877,0.6500565503798877,271.1629633226162,-0.5672504645238611
logistic_regression,Logistic Regression,scaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,1,Perimeter,1.2488230964157339,1.2488230964157339,737.8319999999999,-0.5446068408355147
logistic_regression,Logistic Regression,scaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,2,ConvexArea,0.8315764202119711,0.8315764202119711,39855.0,-0.465783186957437
logistic_regression,Logistic Regression,scaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,3,Area,0.7990329893178703,0.7990329893178703,39461.0,-0.4618206938720956
logistic_regression,Logistic Regression,scaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,4,ShapeFactor1,-0.7715650482979169,0.7715650482979169,0.0071611986815947,0.530427307214889
logistic_regression,Logistic Regression,scaled,7683,2179,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,5,MinorAxisLength,0.6857406300816934,0.6857406300816934,178.47954412418304,-0.5293297001865769
logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,1,ShapeFactor1,-1.1210946489580196,1.1210946489580196,0.0074889155787573,0.8207409273264835
logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,2,Perimeter,0.9377871437824739,0.9377871437824739,772.111,-0.3847786194894053
logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,3,MinorAxisLength,0.8673627199122734,0.8673627199122734,171.13989376351716,-0.6922655732086788
logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,4,Eccentricity,0.8386656115874767,0.8386656115874767,0.8223430413257113,0.7847330805367372
logistic_regression,Logistic Regression,scaled,7761,21,sira_predicted_as_dermason,decision_tree,6,SIRA,6,SIRA,5,ConvexArea,0.7896561087404413,0.7896561087404413,40693.0,-0.4376639634316054
