model_name,display_name,input_type,sample_id,row_index,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature_index,feature,lime_weight,abs_lime_weight,original_feature_value,model_input_feature_value,lime_rule
logistic_regression,Logistic Regression,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,12,8,Extent,0.006009783773109758,0.006009783773109758,0.7126259756571668,-0.7641779938982033,Extent <= -0.64
logistic_regression,Logistic Regression,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,13,14,ShapeFactor3,-0.004583118131395737,0.004583118131395737,0.657288686936249,0.1304377797879084,-0.02 < ShapeFactor3 <= 0.52
logistic_regression,Logistic Regression,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,14,10,roundness,0.004270745736849618,0.004270745736849618,0.8970356098396858,0.391606624809401,0.16 < roundness <= 0.73
logistic_regression,Logistic Regression,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,15,0,Area,-0.003420130625350111,0.003420130625350111,47659.0,-0.1825450399019643,-0.29 < Area <= 0.29
logistic_regression,Logistic Regression,scaled,9316,462,correct_sira,decision_tree,6,SIRA,6,SIRA,16,2,MajorAxisLength,-0.0013617176474636245,0.0013617176474636245,303.8431455041392,-0.1859969568212865,-0.27 < MajorAxisLength <= 0.65
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,1,12,ShapeFactor1,0.10967393004882657,0.10967393004882657,0.0063656790430504,-0.1742973747751094,-0.59 < ShapeFactor1 <= 0.07
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,2,13,ShapeFactor2,0.058320223789889304,0.058320223789889304,0.0016423335793842,-0.1304265888241516,-0.94 < ShapeFactor2 <= -0.04
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,3,9,Solidity,-0.05733831848195739,0.05733831848195739,0.984478531336751,-0.5732529586142386,Solidity <= -0.32
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,4,1,Perimeter,-0.03505626393174763,0.03505626393174763,847.239,-0.0344890949032015,-0.28 < Perimeter <= 0.57
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,5,4,AspectRation,0.032717223216724815,0.032717223216724815,1.539719485623858,-0.1677590978269725,-0.61 < AspectRation <= -0.13
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,6,3,MinorAxisLength,0.02295682684712883,0.02295682684712883,200.865494782834,-0.0323749087779462,-0.22 < MinorAxisLength <= 0.33
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,7,8,Extent,-0.022293713088952456,0.022293713088952456,0.6983111749910169,-1.0579740699465612,Extent <= -0.64
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,8,6,ConvexArea,0.015570567216287922,0.015570567216287922,49351.0,-0.1471433938771309,-0.29 < ConvexArea <= 0.29
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,9,5,Eccentricity,-0.0153667980039528,0.0153667980039528,0.760388112071942,0.1104876971138454,-0.37 < Eccentricity <= 0.15
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,10,2,MajorAxisLength,-0.014352562287364977,0.014352562287364977,309.2765163066068,-0.1226101719623966,-0.27 < MajorAxisLength <= 0.65
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,11,0,Area,0.013142596639933788,0.013142596639933788,48585.0,-0.1509996318053137,-0.29 < Area <= 0.29
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,12,10,roundness,0.008751570752230048,0.008751570752230048,0.8505506742528366,-0.394089081237756,-0.69 < roundness <= 0.16
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,13,15,ShapeFactor4,0.00845080813296038,0.00845080813296038,0.9957723021387296,0.1617224246288449,-0.31 < ShapeFactor4 <= 0.30
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,14,14,ShapeFactor3,-0.006438322734404846,0.006438322734404846,0.6467231930465999,0.0233357675948427,-0.02 < ShapeFactor3 <= 0.52
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,15,7,EquivDiameter,0.004585819664324389,0.004585819664324389,248.71739641801872,-0.0716515608046043,-0.25 < EquivDiameter <= 0.45
logistic_regression,Logistic Regression,scaled,9463,1293,correct_sira,mlp,6,SIRA,6,SIRA,16,11,Compactness,0.004442822531861993,0.004442822531861993,0.804191017760457,0.0616454000669705,0.02 < Compactness <= 0.55
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,1,12,ShapeFactor1,0.11281961105603343,0.11281961105603343,0.0063384533315882,-0.1984157370662777,-0.59 < ShapeFactor1 <= 0.07
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,2,13,ShapeFactor2,0.04414687029095823,0.04414687029095823,0.0013660842621688,-0.5938832898897846,-0.94 < ShapeFactor2 <= -0.04
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,3,15,ShapeFactor4,-0.0438750670049612,0.0438750670049612,0.9975522888686492,0.5695715170715965,0.30 < ShapeFactor4 <= 0.64
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,4,10,roundness,0.03437573476414058,0.03437573476414058,0.8638142084108642,-0.1699067369274786,-0.69 < roundness <= 0.16
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,5,1,Perimeter,-0.03108787868977254,0.03108787868977254,883.1569999999999,0.1329810779230047,-0.28 < Perimeter <= 0.57
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,6,14,ShapeFactor3,0.028999576308939498,0.028999576308939498,0.5910949025964349,-0.5405661099983899,-0.63 < ShapeFactor3 <= -0.02
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,7,4,AspectRation,0.0279001845155874,0.0279001845155874,1.6876347342648623,0.4355164772179971,-0.13 < AspectRation <= 0.50
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,8,5,Eccentricity,0.027688477560839555,0.027688477560839555,0.8055371428109757,0.6018372298866491,0.15 < Eccentricity <= 0.64
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,9,8,Extent,0.02308090793814963,0.02308090793814963,0.7021714076169522,-0.9787468962971592,Extent <= -0.64
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,10,3,MinorAxisLength,0.022746746626811518,0.022746746626811518,201.3683224653088,-0.0212124332651097,-0.22 < MinorAxisLength <= 0.33
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,11,2,MajorAxisLength,-0.016749141643395145,0.016749141643395145,339.8361753731025,0.233904891159974,-0.27 < MajorAxisLength <= 0.65
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,12,7,EquivDiameter,-0.016519708935418338,0.016519708935418338,261.2752154165713,0.1402188032350064,-0.25 < EquivDiameter <= 0.45
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,13,11,Compactness,0.01637081425703944,0.01637081425703944,0.768826965315626,-0.5137595558273551,-0.60 < Compactness <= 0.02
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,14,0,Area,0.011511067714559294,0.011511067714559294,53615.0,0.0203539348535982,-0.29 < Area <= 0.29
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,15,6,ConvexArea,0.009184848864787362,0.009184848864787362,54275.0,0.0180822107066335,-0.29 < ConvexArea <= 0.29
logistic_regression,Logistic Regression,scaled,9919,1094,correct_sira,decision_tree,6,SIRA,6,SIRA,16,9,Solidity,-0.0011819751190186207,0.0011819751190186207,0.9878397052049748,0.1473262107200385,-0.32 < Solidity <= 0.24
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,1,12,ShapeFactor1,0.11359541337367682,0.11359541337367682,0.006138826187697,-0.3752588578127719,-0.59 < ShapeFactor1 <= 0.07
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,2,5,Eccentricity,0.05943003797652526,0.05943003797652526,0.7910561380384111,0.4442428183873821,0.15 < Eccentricity <= 0.64
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,3,13,ShapeFactor2,0.05039352805823333,0.05039352805823333,0.0014024649260377,-0.532848342802074,-0.94 < ShapeFactor2 <= -0.04
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,4,11,Compactness,0.04148132895118507,0.04148132895118507,0.7801115847233366,-0.3301486435115897,-0.60 < Compactness <= 0.02
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,5,3,MinorAxisLength,0.03781955654683978,0.03781955654683978,208.4878424352304,0.1368366759968498,-0.22 < MinorAxisLength <= 0.33
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,6,10,roundness,0.02727215664943799,0.02727215664943799,0.869745452690357,-0.0696559115131349,-0.69 < roundness <= 0.16
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,7,4,AspectRation,0.020591305236531045,0.020591305236531045,1.634671880535459,0.2195063205020039,-0.13 < AspectRation <= 0.50
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,8,14,ShapeFactor3,0.019792946080836538,0.019792946080836538,0.6085740846195555,-0.3633803025276094,-0.63 < ShapeFactor3 <= -0.02
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,9,1,Perimeter,-0.016700916623156512,0.016700916623156512,895.616,0.1910720318525586,-0.28 < Perimeter <= 0.57
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,10,6,ConvexArea,0.012577108588787222,0.012577108588787222,56259.0,0.0846556468346166,-0.29 < ConvexArea <= 0.29
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,11,8,Extent,0.012368934971943723,0.012368934971943723,0.6768219832735962,-1.499016900459628,Extent <= -0.64
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,12,9,Solidity,0.009151560057329625,0.009151560057329625,0.9868109991290284,-0.0732110773692298,-0.32 < Solidity <= 0.24
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,13,7,EquivDiameter,0.008007250755157588,0.008007250755157588,265.86921560245,0.2177268873929599,-0.25 < EquivDiameter <= 0.45
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,14,2,MajorAxisLength,-0.0048618772579721165,0.0048618772579721165,340.80921346237847,0.2452565471147691,-0.27 < MajorAxisLength <= 0.65
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,15,15,ShapeFactor4,-0.0031458318711396704,0.0031458318711396704,0.9948189433501944,-0.0567210671908699,-0.31 < ShapeFactor4 <= 0.30
logistic_regression,Logistic Regression,scaled,9967,1890,correct_sira,random_forest,6,SIRA,6,SIRA,16,0,Area,0.002440967240022455,0.002440967240022455,55517.0,0.0851480668188568,-0.29 < Area <= 0.29
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,15,ShapeFactor4,0.10292628494370344,0.10292628494370344,0.9921602240547652,-0.6659145142396414,ShapeFactor4 <= -0.31
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,1,Perimeter,0.09723902432591519,0.09723902432591519,731.413,-0.5745358747285878,-0.71 < Perimeter <= -0.28
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,3,3,MinorAxisLength,0.06437807791623733,0.06437807791623733,176.61718953715626,-0.5706728644522918,-0.59 < MinorAxisLength <= -0.22
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,4,9,Solidity,-0.06312687026561044,0.06312687026561044,0.982860962566845,-0.9200325083362308,Solidity <= -0.32
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,5,0,Area,0.05716146714010039,0.05716146714010039,36759.0,-0.5538678781886722,-0.57 < Area <= -0.29
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,6,6,ConvexArea,0.05706762604527055,0.05706762604527055,37400.0,-0.5481611031339484,-0.57 < ConvexArea <= -0.29
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,7,4,AspectRation,0.05200042879416963,0.05200042879416963,1.512258573842891,-0.2797590268277312,-0.61 < AspectRation <= -0.13
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,8,7,EquivDiameter,0.051984114360491884,0.051984114360491884,216.34003888536176,-0.6179090381480284,-0.64 < EquivDiameter <= -0.25
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,9,2,MajorAxisLength,0.04399238815205463,0.04399238815205463,267.0908591655995,-0.6147564418458176,-0.78 < MajorAxisLength <= -0.27
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,10,10,roundness,0.02814353990727012,0.02814353990727012,0.8634718862827261,-0.1756927194779015,-0.69 < roundness <= 0.16
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,11,11,Compactness,-0.01905681508916852,0.01905681508916852,0.8099866822893717,0.1559460772260978,0.02 < Compactness <= 0.55
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,12,13,ShapeFactor2,0.011598398816735415,0.011598398816735415,0.0019292415773091,0.3509119193320121,-0.04 < ShapeFactor2 <= 0.76
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,13,14,ShapeFactor3,0.010529112857844409,0.010529112857844409,0.6560784254861437,0.1181694052150017,-0.02 < ShapeFactor3 <= 0.52
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,14,12,ShapeFactor1,0.008669358474694145,0.008669358474694145,0.0072659990523572,0.6232665086369717,0.07 < ShapeFactor1 <= 0.63
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,15,5,Eccentricity,-0.008248901608078221,0.008248901608078221,0.7501545212051625,-0.0008828020679446,-0.37 < Eccentricity <= 0.15
logistic_regression,Logistic Regression,scaled,12877,2335,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,16,8,Extent,0.006243068278049616,0.006243068278049616,0.7749831337493676,0.5156364295284234,0.20 < Extent <= 0.76
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,1,12,ShapeFactor1,0.18531374409809234,0.18531374409809234,0.0073436139723714,0.6920230134100978,ShapeFactor1 > 0.63
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,2,3,MinorAxisLength,0.05153056859242479,0.05153056859242479,173.64155211573845,-0.6367302455578356,MinorAxisLength <= -0.59
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,3,2,MajorAxisLength,0.03651041203704113,0.03651041203704113,281.09151202046115,-0.4514220399323549,-0.78 < MajorAxisLength <= -0.27
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,4,1,Perimeter,0.035133271905197244,0.035133271905197244,729.704,-0.5825042060766583,-0.71 < Perimeter <= -0.28
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,5,7,EquivDiameter,0.02697299579700101,0.02697299579700101,220.76184012149344,-0.5433062239397651,-0.64 < EquivDiameter <= -0.25
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,6,15,ShapeFactor4,0.022548934894296505,0.022548934894296505,0.9984966680374612,0.7859575049262292,ShapeFactor4 > 0.64
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,7,10,roundness,0.021908318982612862,0.021908318982612862,0.9033463670937024,0.4982720383200429,0.16 < roundness <= 0.73
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,8,6,ConvexArea,0.017015200417834893,0.017015200417834893,38676.0,-0.5053447198177657,-0.57 < ConvexArea <= -0.29
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,9,0,Area,0.01477767767668545,0.01477767767668545,38277.0,-0.5021552113520463,-0.57 < Area <= -0.29
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,10,11,Compactness,-0.007638927559476767,0.007638927559476767,0.7853735551624333,-0.2445316494425674,-0.60 < Compactness <= 0.02
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,11,14,ShapeFactor3,0.007265559283773447,0.007265559283773447,0.6168116211484796,-0.2798767061054875,-0.63 < ShapeFactor3 <= -0.02
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,12,5,Eccentricity,0.006748266538424724,0.006748266538424724,0.7863821807940157,0.393376904531821,0.15 < Eccentricity <= 0.64
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,13,13,ShapeFactor2,0.0066492045710392226,0.0066492045710392226,0.0017234341618147,0.0056338683259865,-0.04 < ShapeFactor2 <= 0.76
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,14,8,Extent,-0.006156573643503197,0.006156573643503197,0.7767248376623377,0.551383052006983,0.20 < Extent <= 0.76
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,15,9,Solidity,-0.0037439079228217013,0.0037439079228217013,0.9896835246664598,0.5426101049927803,0.24 < Solidity <= 0.61
logistic_regression,Logistic Regression,scaled,13136,1480,dermason_predicted_as_sira,decision_tree,3,DERMASON,3,DERMASON,16,4,AspectRation,-0.0021168175463540098,0.0021168175463540098,1.618803267970695,0.1547858372649563,-0.13 < AspectRation <= 0.50
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,1,0,Area,0.08022420390191638,0.08022420390191638,39621.0,-0.456370083401832,-0.57 < Area <= -0.29
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,2,6,ConvexArea,0.07285359978190357,0.07285359978190357,40152.0,-0.4558173046338428,-0.57 < ConvexArea <= -0.29
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,3,1,Perimeter,0.07008461295821539,0.07008461295821539,739.4119999999999,-0.5372399809584221,-0.71 < Perimeter <= -0.28
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,4,7,EquivDiameter,0.06427660453971831,0.06427660453971831,224.60414956530053,-0.4784803572262798,-0.64 < EquivDiameter <= -0.25
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,5,3,MinorAxisLength,0.053709937671859435,0.053709937671859435,183.3441984080516,-0.4213372681573054,-0.59 < MinorAxisLength <= -0.22
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,6,2,MajorAxisLength,0.04634617324110736,0.04634617324110736,276.7030457026375,-0.5026187611688365,-0.78 < MajorAxisLength <= -0.27
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,7,4,AspectRation,0.04551655433100265,0.04551655433100265,1.5091998989071154,-0.2922338994166564,-0.61 < AspectRation <= -0.13
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,8,15,ShapeFactor4,0.02970471389916252,0.02970471389916252,0.9943847141528392,-0.156216182000762,-0.31 < ShapeFactor4 <= 0.30
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,9,10,roundness,0.022720046257266476,0.022720046257266476,0.9106726790433178,0.6221025173194219,0.16 < roundness <= 0.73
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,10,9,Solidity,0.014817124391078367,0.014817124391078367,0.9867752540346684,-0.080874224653935,-0.32 < Solidity <= 0.24
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,11,14,ShapeFactor3,-0.012532557285842136,0.012532557285842136,0.6588820439710613,0.146589579822317,-0.02 < ShapeFactor3 <= 0.52
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,12,13,ShapeFactor2,0.010733794630801267,0.010733794630801267,0.0018701808862145,0.2518272470755486,-0.04 < ShapeFactor2 <= 0.76
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,13,12,ShapeFactor1,0.00978980156530699,0.00978980156530699,0.0069837471467816,0.3732288291626908,0.07 < ShapeFactor1 <= 0.63
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,14,5,Eccentricity,-0.005889843721485025,0.005889843721485025,0.7489710265449491,-0.0137625812972297,-0.37 < Eccentricity <= 0.15
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,15,8,Extent,0.001260302416840856,0.001260302416840856,0.7901759004427427,0.8274518255602229,Extent > 0.76
logistic_regression,Logistic Regression,scaled,13322,1696,dermason_predicted_as_sira,random_forest,3,DERMASON,6,SIRA,16,11,Compactness,-0.0008386367252791329,0.0008386367252791329,0.8117154944751649,0.1840754071740102,0.02 < Compactness <= 0.55
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,1,12,ShapeFactor1,-0.23926762006779678,0.23926762006779678,0.007354025503519,0.7012462464033744,ShapeFactor1 > 0.63
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,2,1,Perimeter,0.12207756627080475,0.12207756627080475,755.262,-0.4633382537103743,-0.71 < Perimeter <= -0.28
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,3,15,ShapeFactor4,0.08957013995469233,0.08957013995469233,0.9935263506429898,-0.3528933664952142,ShapeFactor4 <= -0.31
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,4,3,MinorAxisLength,0.08844789161526508,0.08844789161526508,174.2631647465524,-0.6229308148348102,MinorAxisLength <= -0.59
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,5,0,Area,0.07285036358964346,0.07285036358964346,40098.0,-0.4401204509373586,-0.57 < Area <= -0.29
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,6,6,ConvexArea,0.07268598086148152,0.07268598086148152,40725.0,-0.4365901983327671,-0.57 < ConvexArea <= -0.29
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,7,9,Solidity,-0.06088953583254783,0.06088953583254783,0.9846040515653776,-0.5463435318412145,Solidity <= -0.32
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,8,13,ShapeFactor2,0.05857591037022165,0.05857591037022165,0.001563792702052,-0.2621926915392567,-0.94 < ShapeFactor2 <= -0.04
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,9,2,MajorAxisLength,0.046688891261899935,0.046688891261899935,294.8817146401059,-0.2905427923361972,-0.78 < MajorAxisLength <= -0.27
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,10,7,EquivDiameter,0.04453517000614987,0.04453517000614987,225.9521171947512,-0.4557380010577258,-0.64 < EquivDiameter <= -0.25
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,11,10,roundness,0.035785155940809756,0.035785155940809756,0.8833591398874561,0.1604447746380992,-0.69 < roundness <= 0.16
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,12,5,Eccentricity,0.020781400030285013,0.020781400030285013,0.8067011917869991,0.614505384908619,0.15 < Eccentricity <= 0.64
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,13,11,Compactness,-0.01919855256547086,0.01919855256547086,0.7662466201762249,-0.5557440931890013,-0.60 < Compactness <= 0.02
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,14,4,AspectRation,-0.006074800078669369,0.006074800078669369,1.6921632008059797,0.4539859269993035,-0.13 < AspectRation <= 0.50
logistic_regression,Logistic Regression,scaled,13372,2326,dermason_predicted_as_sira,logistic_regression,3,DERMASON,6,SIRA,15,14,ShapeFactor3,0.0027676494483978367,0.0027676494483978367,0.5871338829314878,-0.5807188166189252,-0.63 < ShapeFactor3 <= -0.02
