sample_id,true_label,predicted_label,class_0_probability,class_1_probability,class_2_probability,class_3_probability,class_4_probability,class_5_probability,class_6_probability
6044,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7642,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5027,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6641,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12075,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8184,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7832,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
700,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10471,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12825,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8730,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9276,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9954,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7967,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10496,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5986,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10208,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5117,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8191,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9054,6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5467,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5882,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10677,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12652,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11346,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12649,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4622,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10323,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
705,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2824,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7276,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5252,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4448,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9905,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7870,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11096,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3087,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4391,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2216,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8668,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12735,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3052,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1656,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1343,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6685,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2170,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8355,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5961,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
339,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2669,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11694,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
688,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11101,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11387,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5015,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8557,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
467,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4194,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13158,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8239,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7770,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13351,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9316,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9732,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2047,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12892,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8901,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13127,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9426,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5387,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6587,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4297,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4842,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6356,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7541,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11743,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2430,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10976,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9977,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12747,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11073,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1320,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3199,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13164,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3065,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2482,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5188,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2986,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11979,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5946,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12472,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4267,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
400,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
593,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3826,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3047,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11124,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9595,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6926,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8594,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11516,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11819,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9546,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
614,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12597,3,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5934,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10019,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11929,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10644,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12921,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6625,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1778,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13073,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
966,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6362,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5899,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10108,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
691,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2048,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2091,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9750,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4621,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
322,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6824,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2818,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6321,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13374,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1767,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12000,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9749,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8657,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13523,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9021,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13293,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
820,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9814,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1648,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6604,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5794,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4757,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10868,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11626,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4213,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8123,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3724,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3827,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13542,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2883,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3374,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12933,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2289,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9050,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5751,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10039,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3618,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4812,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7509,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11846,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1102,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3210,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6052,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7235,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6582,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8180,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6677,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10286,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9117,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11079,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4451,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
851,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8076,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12327,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2428,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10274,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12456,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7626,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6921,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5192,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4168,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2224,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13234,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11177,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4789,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8855,6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12148,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5308,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11984,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9159,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3192,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5248,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11121,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6194,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9148,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9540,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5697,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1729,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
712,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10221,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9893,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12820,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1236,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7995,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12445,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
988,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4182,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6566,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11623,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2672,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4983,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5100,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7702,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5592,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
376,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10670,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2080,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12466,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11957,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8190,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4902,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13494,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10671,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3531,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10354,3,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9191,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7631,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11102,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8473,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1640,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1699,5,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11290,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
996,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9720,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6695,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6693,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10661,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7452,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5228,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12405,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
529,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1943,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8378,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9444,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11585,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6245,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3666,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
809,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7753,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2256,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8618,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13484,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2710,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4364,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4501,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
326,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5807,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5057,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8975,6,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12724,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7898,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9269,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7481,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11749,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13122,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12829,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9132,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6400,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
352,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4360,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12604,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7628,6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4561,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1315,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2537,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7054,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9636,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11377,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10943,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5072,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8026,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8646,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7434,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
869,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7340,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13150,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9911,6,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9951,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
955,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5525,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12632,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4340,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6416,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1150,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10815,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10655,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8289,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10909,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11461,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5187,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1013,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8798,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7125,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7505,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4906,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1067,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9245,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7457,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2464,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13396,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12758,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7659,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9199,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5656,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8471,6,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7518,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9204,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
414,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9342,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9197,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1269,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2983,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8392,6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2468,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9089,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9162,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3157,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4205,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1386,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9509,6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9309,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1963,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10859,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3236,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9469,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4686,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11672,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9226,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11211,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
626,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
453,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9255,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7063,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8568,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4880,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4707,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10857,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13519,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9223,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12676,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7955,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5402,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6993,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9006,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1627,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9583,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1651,5,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6486,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5922,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9556,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
511,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4651,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1558,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4368,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7218,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8977,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7284,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13474,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13316,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4374,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6599,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6745,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9437,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3382,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11806,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13440,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12581,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3676,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9755,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9457,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10114,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
